user_id,user_type,location,signup_date
2973,new,Powai,2024-11-18
2974,new,Navi Mumbai,2024-12-25
2975,new,Bandra,2024-10-30
2976,new,Bandra,2024-11-18
2977,new,Bandra,2024-10-03
2978,new,Malad,2024-10-09
2979,new,Malad,2024-11-08
2980,new,Borivali,2024-11-19
2981,new,Dadar,2024-11-14
2982,new,Navi Mumbai,2024-10-24
2983,new,Dadar,2024-10-21
2984,new,Dadar,2024-11-26
2985,new,Bandra,2024-11-04
2986,new,Juhu,2024-10-05
2987,new,Khar,2024-10-05
2988,new,Andheri,2024-10-28
2989,new,Khar,2024-11-18
2990,new,Dadar,2024-11-28
2991,new,Chembur,2024-12-25
2992,new,Malad,2024-12-21
2993,new,Powai,2024-12-03
2994,new,Dadar,2024-12-05
2995,new,Navi Mumbai,2024-11-15
2996,new,Khar,2024-10-28
2997,new,Chembur,2024-11-22
2998,new,Powai,2024-10-01
2999,new,Bandra,2024-12-22
3000,new,Bandra,2024-10-11
3001,returning,Dadar,2024-09-15
3002,returning,Bandra,2024-05-23
3003,returning,Khar,2024-07-12
3004,returning,Navi Mumbai,2024-08-21
3005,returning,Malad,2024-09-04
3006,returning,Navi Mumbai,2024-08-21
3007,returning,Malad,2024-04-18
3008,returning,Dadar,2024-09-03
3009,returning,Powai,2024-04-20
3010,returning,Borivali,2024-11-08
3011,returning,Bandra,2024-11-05
3012,returning,Powai,2024-06-15
3013,returning,Juhu,2024-08-19
3014,returning,Khar,2024-11-01
3015,returning,Khar,2024-07-22
3016,returning,Khar,2024-04-29
3017,returning,Borivali,2024-08-29
3018,returning,Andheri,2024-10-13
3019,returning,Borivali,2024-09-22
3020,returning,Powai,2024-10-31
3021,returning,Juhu,2024-07-18
3022,returning,Khar,2024-11-29
3023,returning,Juhu,2024-12-21
3024,returning,Powai,2024-11-24
3025,returning,Navi Mumbai,2024-05-17
3026,returning,Borivali,2024-05-20
3027,returning,Andheri,2024-05-08
3028,returning,Powai,2024-08-31
3029,returning,Chembur,2024-08-23
3030,returning,Navi Mumbai,2024-08-10
3031,returning,Bandra,2024-11-03
3032,returning,Powai,2024-08-20
3033,returning,Chembur,2024-05-27
3034,returning,Khar,2024-06-17
3035,returning,Bandra,2024-11-20
3036,returning,Juhu,2024-10-15
3037,returning,Andheri,2024-09-03
3038,returning,Malad,2024-10-12
3039,returning,Malad,2024-04-16
3040,returning,Dadar,2024-04-18
3041,returning,Navi Mumbai,2024-04-16
3042,returning,Khar,2024-05-24
3043,returning,Navi Mumbai,2024-08-08
3044,returning,Malad,2024-10-01
3045,returning,Juhu,2024-10-19
3046,returning,Dadar,2024-09-25
3047,returning,Chembur,2024-05-28
3048,returning,Bandra,2024-11-22
3049,returning,Andheri,2024-10-18
3050,returning,Khar,2024-05-25
3051,returning,Bandra,2024-08-06
3052,returning,Andheri,2024-11-25
3053,returning,Borivali,2024-08-02
3054,returning,Powai,2024-06-03
3055,returning,Andheri,2024-08-31
3056,returning,Andheri,2024-11-26
3057,returning,Navi Mumbai,2024-07-26
3058,returning,Juhu,2024-11-17
3059,returning,Borivali,2024-08-09
3060,returning,Juhu,2024-10-15
3061,returning,Navi Mumbai,2024-10-15
3062,returning,Navi Mumbai,2024-10-24
3063,returning,Navi Mumbai,2024-10-08
3064,returning,Bandra,2024-11-05
3065,returning,Juhu,2024-07-26
3066,returning,Juhu,2024-10-02
3067,returning,Khar,2024-04-07
3068,returning,Dadar,2024-08-22
3069,returning,Borivali,2024-08-07
3070,returning,Bandra,2024-12-18
3071,returning,Borivali,2024-05-13
3072,returning,Bandra,2024-09-09
3073,returning,Juhu,2024-11-13
3074,returning,Powai,2024-07-29
3075,returning,Dadar,2024-12-24
3076,returning,Juhu,2024-12-01
3077,returning,Malad,2024-04-11
3078,returning,Navi Mumbai,2024-11-18
3079,returning,Khar,2024-10-02
3080,returning,Bandra,2024-07-13
3081,returning,Borivali,2024-12-11
3082,returning,Navi Mumbai,2024-11-11
3083,returning,Powai,2024-11-11
3084,returning,Andheri,2024-06-28
3085,returning,Powai,2024-04-20
3086,returning,Bandra,2024-11-13
3087,returning,Navi Mumbai,2024-10-04
3088,returning,Bandra,2024-06-06
3089,returning,Chembur,2024-10-21
3090,returning,Khar,2024-12-01
3091,returning,Khar,2024-11-27
3092,returning,Andheri,2024-08-26
3093,returning,Borivali,2024-05-28
3094,returning,Dadar,2024-12-21
3095,returning,Bandra,2024-07-04
3096,returning,Andheri,2024-04-13
3097,returning,Dadar,2024-11-09
3098,returning,Andheri,2024-12-29
3099,returning,Dadar,2024-05-13
3100,returning,Chembur,2024-06-14
3101,returning,Malad,2024-04-08
3102,returning,Juhu,2024-09-19
3103,returning,Juhu,2024-07-31
3104,returning,Borivali,2024-09-10
3105,returning,Dadar,2024-05-29
3106,returning,Malad,2024-09-08
3107,returning,Dadar,2024-12-25
3108,returning,Borivali,2024-06-19
3109,returning,Bandra,2024-09-07
3110,returning,Andheri,2024-10-12
3111,returning,Malad,2024-11-24
3112,returning,Navi Mumbai,2024-10-01
3113,returning,Borivali,2024-04-25
3114,returning,Juhu,2024-05-24
3115,returning,Bandra,2024-10-19
3116,returning,Borivali,2024-06-20
3117,returning,Khar,2024-11-04
3118,returning,Bandra,2024-08-05
3119,returning,Chembur,2024-12-14
3120,returning,Chembur,2024-10-03
3121,returning,Juhu,2024-10-22
3122,returning,Malad,2024-08-25
3123,returning,Andheri,2024-07-31
3124,returning,Chembur,2024-06-07
3125,returning,Khar,2024-09-26
3126,returning,Dadar,2024-10-25
3127,returning,Malad,2024-08-11
3128,returning,Dadar,2024-10-30
3129,returning,Borivali,2024-08-16
3130,returning,Bandra,2024-12-19
3131,returning,Khar,2024-12-21
3132,returning,Bandra,2024-12-06
3133,returning,Powai,2024-12-26
3134,returning,Juhu,2024-07-12
3135,returning,Andheri,2024-11-23
3136,returning,Andheri,2024-10-06
3137,returning,Andheri,2024-06-14
3138,returning,Powai,2024-07-05
3139,returning,Andheri,2024-07-18
3140,returning,Chembur,2024-11-03
3141,returning,Malad,2024-07-25
3142,returning,Navi Mumbai,2024-06-27
3143,returning,Dadar,2024-07-25
3144,returning,Dadar,2024-07-22
3145,returning,Andheri,2024-12-30
3146,returning,Juhu,2024-06-20
3147,returning,Navi Mumbai,2024-12-25
3148,returning,Powai,2024-12-30
3149,returning,Malad,2024-10-07
3150,returning,Powai,2024-08-02
3151,returning,Navi Mumbai,2024-10-04
3152,returning,Malad,2024-08-14
3153,returning,Borivali,2024-11-04
3154,returning,Bandra,2024-07-16
3155,returning,Khar,2024-07-21
3156,returning,Malad,2024-05-18
3157,returning,Bandra,2024-11-09
3158,returning,Juhu,2024-12-19
3159,returning,Andheri,2024-10-28
3160,returning,Dadar,2024-08-26
3161,returning,Powai,2024-09-01
3162,returning,Juhu,2024-08-13
3163,returning,Andheri,2024-05-27
3164,returning,Navi Mumbai,2024-07-22
3165,returning,Bandra,2024-04-17
3166,returning,Chembur,2024-07-21
3167,returning,Borivali,2024-05-01
3168,returning,Borivali,2024-08-13
3169,returning,Malad,2024-09-19
3170,returning,Bandra,2024-12-11
3171,returning,Juhu,2024-07-09
3172,returning,Chembur,2024-10-04
3173,returning,Andheri,2024-06-23
3174,returning,Malad,2024-06-18
3175,returning,Powai,2024-10-27
3176,returning,Borivali,2024-07-15
3177,returning,Khar,2024-11-05
3178,returning,Borivali,2024-12-27
3179,returning,Khar,2024-07-15
3180,returning,Powai,2024-05-24
3181,returning,Chembur,2024-05-13
3182,returning,Malad,2024-11-26
3183,returning,Khar,2024-11-14
3184,returning,Chembur,2024-07-02
3185,returning,Powai,2024-07-04
3186,returning,Juhu,2024-04-20
3187,returning,Powai,2024-12-17
3188,returning,Dadar,2024-10-24
3189,returning,Andheri,2024-06-27
3190,returning,Navi Mumbai,2024-12-04
3191,returning,Andheri,2024-06-30
3192,returning,Powai,2024-04-21
3193,returning,Juhu,2024-05-09
3194,returning,Malad,2024-09-08
3195,returning,Andheri,2024-08-07
3196,returning,Malad,2024-10-01
3197,returning,Andheri,2024-05-10
3198,returning,Navi Mumbai,2024-12-21
3199,returning,Borivali,2024-05-24
3200,returning,Bandra,2024-04-03
3201,returning,Powai,2024-10-31
3202,returning,Juhu,2024-06-01
3203,returning,Powai,2024-09-06
3204,returning,Navi Mumbai,2024-12-10
3205,returning,Chembur,2024-10-02
3206,returning,Andheri,2024-10-03
3207,returning,Dadar,2024-12-09
3208,returning,Borivali,2024-06-17
3209,returning,Bandra,2024-07-21
3210,returning,Andheri,2024-08-03
3211,returning,Powai,2024-07-20
3212,returning,Juhu,2024-12-07
3213,returning,Navi Mumbai,2024-04-23
3214,returning,Malad,2024-05-05
3215,returning,Chembur,2024-12-10
3216,returning,Bandra,2024-11-09
3217,returning,Khar,2024-06-30
3218,returning,Bandra,2024-10-25
3219,returning,Juhu,2024-04-15
3220,returning,Dadar,2024-06-07
3221,returning,Navi Mumbai,2024-09-10
3222,returning,Bandra,2024-06-08
3223,returning,Khar,2024-04-15
3224,returning,Khar,2024-09-02
3225,returning,Andheri,2024-10-10
3226,returning,Navi Mumbai,2024-06-12
3227,returning,Dadar,2024-07-22
3228,returning,Powai,2024-04-15
3229,returning,Borivali,2024-04-04
3230,returning,Borivali,2024-07-25
3231,returning,Malad,2024-11-07
3232,returning,Navi Mumbai,2024-11-21
3233,returning,Malad,2024-05-12
3234,returning,Malad,2024-08-09
3235,returning,Chembur,2024-07-20
3236,returning,Borivali,2024-09-24
3237,returning,Powai,2024-12-06
3238,returning,Bandra,2024-10-28
3239,returning,Powai,2024-10-21
3240,returning,Dadar,2024-10-09
3241,returning,Khar,2024-05-23
3242,returning,Bandra,2024-10-13
3243,returning,Dadar,2024-09-29
3244,returning,Bandra,2024-07-15
3245,returning,Dadar,2024-06-14
3246,returning,Chembur,2024-05-14
3247,returning,Chembur,2024-08-07
3248,returning,Malad,2024-06-03
3249,returning,Navi Mumbai,2024-09-26
3250,returning,Bandra,2024-12-08
3251,returning,Juhu,2024-07-09
3252,returning,Malad,2024-06-12
3253,returning,Powai,2024-04-06
3254,returning,Chembur,2024-08-09
3255,returning,Borivali,2024-07-24
3256,returning,Chembur,2024-11-07
3257,returning,Borivali,2024-12-18
3258,returning,Bandra,2024-06-15
3259,returning,Bandra,2024-06-08
3260,returning,Dadar,2024-11-24
3261,returning,Borivali,2024-12-05
3262,returning,Khar,2024-09-05
3263,returning,Andheri,2024-09-14
3264,returning,Powai,2024-10-18
3265,returning,Malad,2024-08-06
3266,returning,Dadar,2024-05-04
3267,returning,Bandra,2024-09-03
3268,returning,Powai,2024-12-16
3269,returning,Malad,2024-05-08
3270,returning,Navi Mumbai,2024-06-11
3271,returning,Juhu,2024-05-25
3272,returning,Andheri,2024-10-03
3273,returning,Borivali,2024-08-04
3274,returning,Borivali,2024-07-06
3275,returning,Dadar,2024-04-03
3276,returning,Andheri,2024-07-11
3277,returning,Navi Mumbai,2024-08-27
3278,returning,Chembur,2024-07-01
3279,returning,Juhu,2024-09-21
3280,returning,Juhu,2024-07-13
3281,returning,Powai,2024-08-07
3282,returning,Bandra,2024-07-27
3283,returning,Chembur,2024-11-13
3284,returning,Bandra,2024-11-09
3285,returning,Dadar,2024-04-05
3286,returning,Bandra,2024-07-11
3287,returning,Andheri,2024-12-10
3288,returning,Andheri,2024-08-18
3289,returning,Powai,2024-12-26
3290,returning,Dadar,2024-07-01
3291,returning,Powai,2024-04-25
3292,returning,Navi Mumbai,2024-12-16
3293,returning,Malad,2024-05-16
3294,returning,Bandra,2024-09-28
3295,returning,Khar,2024-07-29
3296,returning,Khar,2024-06-02
3297,returning,Borivali,2024-09-05
3298,returning,Bandra,2024-12-23
3299,returning,Andheri,2024-10-13
3300,returning,Bandra,2024-12-30
3301,returning,Powai,2024-07-30
3302,returning,Chembur,2024-12-25
3303,returning,Dadar,2024-05-16
3304,returning,Bandra,2024-12-05
3305,returning,Malad,2024-07-24
3306,returning,Bandra,2024-08-21
3307,returning,Andheri,2024-11-25
3308,returning,Chembur,2024-06-25
3309,returning,Andheri,2024-06-25
3310,returning,Dadar,2024-05-22
3311,returning,Khar,2024-10-03
3312,returning,Navi Mumbai,2024-05-30
3313,returning,Navi Mumbai,2024-09-24
3314,returning,Chembur,2024-11-22
3315,returning,Andheri,2024-08-24
3316,returning,Navi Mumbai,2024-09-09
3317,returning,Navi Mumbai,2024-12-29
3318,returning,Dadar,2024-10-31
3319,returning,Malad,2024-09-30
3320,returning,Powai,2024-10-26
3321,returning,Dadar,2024-12-14
3322,returning,Borivali,2024-06-24
3323,returning,Borivali,2024-07-06
3324,returning,Chembur,2024-12-21
3325,returning,Dadar,2024-11-18
3326,returning,Andheri,2024-05-02
3327,returning,Khar,2024-10-22
3328,returning,Khar,2024-09-21
3329,returning,Khar,2024-10-23
3330,returning,Powai,2024-12-30
3331,returning,Borivali,2024-08-19
3332,returning,Chembur,2024-05-01
3333,returning,Navi Mumbai,2024-11-06
3334,returning,Juhu,2024-05-14
3335,returning,Chembur,2024-04-24
3336,returning,Andheri,2024-10-30
3337,returning,Bandra,2024-10-14
3338,returning,Borivali,2024-06-18
3339,returning,Navi Mumbai,2024-11-09
3340,returning,Dadar,2024-10-26
3341,returning,Navi Mumbai,2024-05-29
3342,returning,Powai,2024-06-03
3343,returning,Juhu,2024-08-06
3344,returning,Powai,2024-10-20
3345,returning,Juhu,2024-09-19
3346,returning,Andheri,2024-05-16
3347,returning,Navi Mumbai,2024-12-21
3348,returning,Malad,2024-06-19
3349,returning,Chembur,2024-11-13
3350,returning,Juhu,2024-10-07
3351,returning,Chembur,2024-05-06
3352,returning,Malad,2024-10-16
3353,returning,Khar,2024-09-21
3354,returning,Juhu,2024-04-22
3355,returning,Malad,2024-09-24
3356,returning,Navi Mumbai,2024-05-22
3357,returning,Borivali,2024-10-17
3358,returning,Dadar,2024-09-09
3359,returning,Andheri,2024-09-25
3360,returning,Malad,2024-11-06
3361,returning,Khar,2024-04-23
3362,returning,Powai,2024-11-04
3363,returning,Andheri,2024-09-27
3364,returning,Borivali,2024-12-18
3365,returning,Andheri,2024-07-29
3366,returning,Chembur,2024-04-09
3367,returning,Juhu,2024-09-01
3368,returning,Malad,2024-07-08
3369,returning,Khar,2024-04-02
3370,returning,Powai,2024-06-24
3371,returning,Dadar,2024-11-11
3372,returning,Bandra,2024-04-29
3373,returning,Powai,2024-04-18
3374,returning,Powai,2024-09-12
3375,returning,Borivali,2024-08-12
3376,returning,Juhu,2024-12-29
3377,returning,Andheri,2024-04-25
3378,returning,Powai,2024-10-28
3379,returning,Khar,2024-04-24
3380,returning,Navi Mumbai,2024-04-27
3381,returning,Malad,2024-10-01
3382,returning,Dadar,2024-04-13
3383,returning,Dadar,2024-07-21
3384,returning,Powai,2024-09-06
3385,returning,Khar,2024-06-09
3386,returning,Malad,2024-05-23
3387,returning,Malad,2024-12-06
3388,returning,Khar,2024-12-07
3389,returning,Andheri,2024-09-11
3390,returning,Malad,2024-08-24
3391,returning,Khar,2024-08-27
3392,returning,Khar,2024-09-22
3393,returning,Dadar,2024-08-25
3394,returning,Khar,2024-08-24
3395,returning,Powai,2024-05-02
3396,returning,Chembur,2024-12-22
3397,returning,Juhu,2024-12-14
3398,returning,Borivali,2024-10-27
3399,returning,Dadar,2024-05-22
3400,returning,Chembur,2024-12-10
3401,returning,Andheri,2024-08-14
3402,returning,Bandra,2024-05-17
3403,returning,Andheri,2024-06-09
3404,returning,Powai,2024-10-26
3405,returning,Khar,2024-08-31
3406,returning,Powai,2024-10-23
3407,returning,Andheri,2024-05-20
3408,returning,Juhu,2024-06-26
3409,returning,Chembur,2024-04-02
3410,returning,Andheri,2024-04-09
3411,returning,Malad,2024-07-25
3412,returning,Khar,2024-09-27
3413,returning,Powai,2024-12-18
3414,returning,Dadar,2024-10-29
3415,returning,Malad,2024-09-12
3416,returning,Dadar,2024-10-24
3417,returning,Malad,2024-08-26
3418,returning,Andheri,2024-06-29
3419,returning,Andheri,2024-07-06
3420,returning,Dadar,2024-09-26
3421,returning,Khar,2024-08-13
3422,returning,Dadar,2024-05-31
3423,returning,Bandra,2024-07-17
3424,returning,Juhu,2024-06-13
3425,returning,Malad,2024-05-14
3426,returning,Bandra,2024-04-13
3427,returning,Malad,2024-12-13
3428,returning,Navi Mumbai,2024-09-10
3429,returning,Khar,2024-11-25
3430,returning,Bandra,2024-04-07
3431,returning,Malad,2024-07-03
3432,returning,Borivali,2024-06-20
3433,returning,Malad,2024-04-27
3434,returning,Dadar,2024-05-10
3435,returning,Dadar,2024-11-17
3436,returning,Navi Mumbai,2024-04-14
3437,returning,Chembur,2024-09-21
3438,returning,Malad,2024-11-19
3439,returning,Dadar,2024-12-17
3440,returning,Juhu,2024-12-30
3441,returning,Khar,2024-04-19
3442,returning,Malad,2024-07-05
3443,returning,Powai,2024-04-18
3444,returning,Khar,2024-09-04
3445,returning,Dadar,2024-09-18
3446,returning,Navi Mumbai,2024-07-01
3447,returning,Borivali,2024-10-27
3448,returning,Borivali,2024-06-24
3449,returning,Dadar,2024-04-22
3450,returning,Dadar,2024-05-25
3451,returning,Andheri,2024-10-13
3452,returning,Khar,2024-07-22
3453,returning,Navi Mumbai,2024-06-30
3454,returning,Khar,2024-11-10
3455,returning,Andheri,2024-08-02
3456,returning,Dadar,2024-11-11
3457,returning,Khar,2024-11-19
3458,returning,Malad,2024-12-18
3459,returning,Khar,2024-08-03
3460,returning,Powai,2024-07-02
3461,returning,Khar,2024-07-27
3462,returning,Bandra,2024-05-26
3463,returning,Chembur,2024-12-13
3464,returning,Dadar,2024-10-20
3465,returning,Malad,2024-06-25
3466,returning,Bandra,2024-09-08
3467,returning,Powai,2024-07-26
3468,returning,Malad,2024-07-16
3469,returning,Malad,2024-04-24
3470,returning,Dadar,2024-11-03
3471,returning,Bandra,2024-11-16
3472,returning,Malad,2024-06-08
3473,returning,Chembur,2024-11-30
3474,returning,Andheri,2024-12-20
3475,returning,Borivali,2024-09-13
3476,returning,Powai,2024-11-02
3477,returning,Powai,2024-10-10
3478,returning,Bandra,2024-04-19
3479,returning,Malad,2024-08-12
3480,returning,Borivali,2024-12-06
3481,returning,Bandra,2024-12-17
3482,returning,Andheri,2024-08-27
3483,returning,Andheri,2024-10-21
3484,returning,Navi Mumbai,2024-08-02
3485,returning,Chembur,2024-12-27
3486,returning,Navi Mumbai,2024-09-09
3487,returning,Dadar,2024-09-06
3488,returning,Navi Mumbai,2024-05-28
3489,returning,Chembur,2024-07-26
3490,returning,Navi Mumbai,2024-08-25
3491,returning,Malad,2024-06-11
3492,returning,Juhu,2024-10-26
3493,returning,Navi Mumbai,2024-10-01
3494,returning,Bandra,2024-07-03
3495,returning,Chembur,2024-06-27
3496,returning,Khar,2024-07-26
3497,returning,Powai,2024-05-27
3498,returning,Dadar,2024-09-27
3499,returning,Chembur,2024-04-23
3500,returning,Bandra,2024-11-05
3501,returning,Andheri,2024-09-08
3502,returning,Borivali,2024-09-09
3503,returning,Andheri,2024-11-03
3504,returning,Malad,2024-10-23
3505,returning,Borivali,2024-05-23
3506,returning,Bandra,2024-08-29
3507,returning,Bandra,2024-07-04
3508,returning,Malad,2024-07-09
3509,returning,Dadar,2024-06-18
3510,returning,Navi Mumbai,2024-08-07
3511,returning,Dadar,2024-12-08
3512,returning,Bandra,2024-05-01
3513,returning,Juhu,2024-09-22
3514,returning,Bandra,2024-08-23
3515,returning,Malad,2024-05-06
3516,returning,Khar,2024-10-26
3517,returning,Khar,2024-06-13
3518,returning,Chembur,2024-04-21
3519,returning,Andheri,2024-07-14
3520,returning,Navi Mumbai,2024-08-25
3521,returning,Dadar,2024-12-18
3522,returning,Khar,2024-11-21
3523,returning,Navi Mumbai,2024-11-21
3524,returning,Dadar,2024-04-16
3525,returning,Andheri,2024-04-29
3526,returning,Bandra,2024-06-13
3527,returning,Malad,2024-11-15
3528,returning,Powai,2024-12-17
3529,returning,Powai,2024-11-04
3530,returning,Navi Mumbai,2024-06-24
3531,returning,Juhu,2024-10-04
3532,returning,Juhu,2024-06-21
3533,returning,Borivali,2024-08-08
3534,returning,Borivali,2024-07-27
3535,returning,Borivali,2024-04-06
3536,returning,Powai,2024-06-22
3537,returning,Bandra,2024-06-13
3538,returning,Andheri,2024-05-16
3539,returning,Navi Mumbai,2024-10-03
3540,returning,Khar,2024-07-04
3541,returning,Juhu,2024-12-27
3542,returning,Chembur,2024-11-21
3543,returning,Dadar,2024-12-30
3544,returning,Andheri,2024-06-19
3545,returning,Malad,2024-09-02
3546,returning,Andheri,2024-07-02
3547,returning,Navi Mumbai,2024-11-01
3548,returning,Bandra,2024-08-03
3549,returning,Borivali,2024-07-19
3550,returning,Khar,2024-08-26
3551,returning,Chembur,2024-09-29
3552,returning,Powai,2024-10-25
3553,returning,Bandra,2024-12-08
3554,returning,Andheri,2024-08-18
3555,returning,Powai,2024-07-29
3556,returning,Dadar,2024-07-11
3557,returning,Borivali,2024-08-18
3558,returning,Bandra,2024-10-17
3559,returning,Chembur,2024-10-11
3560,returning,Bandra,2024-09-28
3561,returning,Borivali,2024-05-09
3562,returning,Navi Mumbai,2024-09-30
3563,returning,Chembur,2024-08-03
3564,returning,Chembur,2024-06-18
3565,returning,Borivali,2024-08-22
3566,returning,Bandra,2024-07-31
3567,returning,Juhu,2024-09-08
3568,returning,Navi Mumbai,2024-04-18
3569,returning,Dadar,2024-11-05
3570,returning,Malad,2024-06-25
3571,returning,Navi Mumbai,2024-05-27
3572,returning,Malad,2024-04-07
3573,returning,Dadar,2024-07-11
3574,returning,Chembur,2024-11-01
3575,returning,Andheri,2024-11-13
3576,returning,Borivali,2024-11-11
3577,returning,Chembur,2024-09-10
3578,returning,Chembur,2024-07-24
3579,returning,Borivali,2024-05-30
3580,returning,Powai,2024-06-16
3581,returning,Borivali,2024-08-07
3582,returning,Khar,2024-06-29
3583,returning,Andheri,2024-08-26
3584,returning,Dadar,2024-11-08
3585,returning,Bandra,2024-07-05
3586,returning,Bandra,2024-10-11
3587,returning,Malad,2024-10-31
3588,returning,Juhu,2024-12-11
3589,returning,Navi Mumbai,2024-12-22
3590,returning,Khar,2024-08-10
3591,returning,Powai,2024-07-09
3592,returning,Juhu,2024-10-07
3593,returning,Andheri,2024-12-06
3594,returning,Navi Mumbai,2024-10-08
3595,returning,Juhu,2024-09-26
3596,returning,Navi Mumbai,2024-06-05
3597,returning,Juhu,2024-08-15
3598,returning,Chembur,2024-06-05
3599,returning,Khar,2024-05-25
3600,returning,Powai,2024-10-30
3601,returning,Chembur,2024-10-07
3602,returning,Borivali,2024-06-11
3603,returning,Bandra,2024-10-28
3604,returning,Navi Mumbai,2024-12-06
3605,returning,Andheri,2024-04-23
3606,returning,Juhu,2024-10-21
3607,returning,Khar,2024-04-14
3608,returning,Juhu,2024-04-29
3609,returning,Khar,2024-12-16
3610,returning,Khar,2024-04-19
3611,returning,Dadar,2024-04-03
3612,returning,Bandra,2024-09-08
3613,returning,Chembur,2024-05-24
3614,returning,Dadar,2024-12-01
3615,returning,Dadar,2024-06-29
3616,returning,Powai,2024-04-27
3617,returning,Powai,2024-05-29
3618,returning,Dadar,2024-04-04
3619,returning,Andheri,2024-06-24
3620,returning,Navi Mumbai,2024-10-14
3621,returning,Bandra,2024-09-25
